f000001,0.000,4.160,"And I do want to say a very good evening to both of you."
f000002,4.160,7.240,"This debate will cover six major topics."
f000003,7.240,13.320,"At the beginning of each section, each candidate will have two minutes, uninterrupted, to answer my first question."
f000004,13.320,18.440,"The Debate Commission will then turn on their microphone only when it is their turn to answer."
f000005,18.440,22.440,"And the Commission will turn it off exactly when the two minutes have expired."
f000006,22.440,25.200,"After that, both microphones will remain on."
f000007,25.200,29.600,"But on behalf of the voters, I’m going to ask you to please speak one at a time."
f000008,29.600,36.480,"The goal is for you to hear each other and for the American people to hear every word of what you both have to say."
f000009,36.480,39.640,"And so with that, if you’re ready, let’s start."
f000010,39.640,42.160,"And we will begin with the fight against the coronavirus."
f000011,42.160,45.000,"President Trump, the first question is for you."
f000012,45.000,47.920,"The country is heading into a dangerous new phase."
f000013,47.920,54.440,"More than 40,000 Americans are in the hospital tonight with COVID, including record numbers here in Tennessee."
f000014,54.440,59.600,"And since the two of you last shared a stage, 16,000 Americans have died from COVID."
f000015,59.600,61.120,"So please be specific."
f000016,61.120,65.240,"How would you lead the country during this next stage of the coronavirus crisis?"
f000017,65.240,66.800,"Two minutes, uninterrupted."
f000018,66.800,68.720,"… during this next stage of the coronavirus crisis."
f000019,68.720,69.960,"Two minutes uninterrupted."
f000020,69.960,73.360,"So as you know, 2.2 million people modeled out, were expected to die."
f000021,73.360,80.400,"We closed up the greatest economy in the world in order to fight this horrible disease that came from China."
f000022,80.400,82.280,"It’s a worldwide pandemic."
f000023,82.280,83.200,"It’s all over the world."
f000024,83.200,87.280,"You see the spikes in Europe and many other places right now."
f000025,87.280,92.600,"If you notice, the mortality rate is down 85%."
f000026,92.600,97.800,"The excess mortality rate is way down and much lower than almost any other country."
f000027,97.800,99.680,"And we’re fighting it and we’re fighting it hard."
f000028,99.680,100.440,"There is a spike."
f000029,100.440,103.360,"There was a spike in Florida and it’s now gone."
f000030,103.360,105.280,"There was a very big spike in Texas."
f000031,105.280,106.320,"It’s now gone."
f000032,106.320,108.200,"There was a very big spike in Arizona."
f000033,108.200,109.440,"It’s now gone."
f000034,109.440,113.920,"And there was some spikes and surges and other places, they will soon be gone."
f000035,113.920,115.600,"We have a vaccine that’s coming."
f000036,115.600,116.640,"It’s ready."
f000037,116.640,119.320,"It’s going to be announced within weeks."
f000038,119.320,121.520,"And it’s going to be delivered."
f000039,121.520,126.800,"We have Operation Warp Speed, which is the military is going to distribute the vaccine."
f000040,126.800,131.200,"I can tell you from personal experience, I was in the hospital."
f000041,131.200,133.080,"I had it and I got better."
f000042,133.080,139.360,"And I will tell you that I had something that they gave me, a therapeutic, I guess they would call it."
f000043,139.360,143.200,"Some people could say it was a cure, but I was in for a short period of time."
f000044,143.200,146.720,"And I got better very fast or I wouldn’t be here tonight."
f000045,146.720,148.040,"And now they say I’m immune."
f000046,148.040,152.680,"Whether it’s four months or a lifetime, nobody’s been able to say that, but I’m immune."
f000047,152.680,155.000,"More and more people are getting better."
f000048,155.000,158.840,"We have a problem that’s a worldwide problem."
f000049,158.840,166.400,"This is a worldwide problem, but I’ve been congratulated by the heads of many countries on what we’ve been able to do."
f000050,166.400,182.720,"If you take a look at what we’ve done in terms of goggles and masks and gowns and everything else, and in particular ventilators we’re now making ventilators all over the world, thousands and thousands a month distributing them all over the world."
f000051,182.720,183.680,"It will go away."
f000052,183.680,185.880,"And as I say, we’re rounding the turn."
f000053,185.880,187.040,"We’re rounding the corner."
f000054,187.040,188.280,"It’s going away."
f000055,188.280,188.800,"Okay."
f000056,188.800,190.480,"Former Vice President Biden to you."
f000057,190.480,193.280,"How would you lead the country out of this crisis?"
f000058,193.280,194.800,"You have two minutes uninterrupted."
f000059,194.800,199.800,"220,000 Americans dead."
f000060,199.800,204.080,"You hear nothing else I say tonight, hear this."
f000061,204.080,207.720,"Anyone who is responsible for not taking control."
f000062,207.720,212.640,"In fact, not saying I take no responsibility initially."
f000063,212.640,218.400,"Anyone is responsible for that many deaths should not remain as president of the United States of America."
f000064,218.400,222.800,"We’re in a situation where there are a thousand deaths a day now."
f000065,222.800,224.200,"A thousand deaths a day."
f000066,224.200,228.680,"And there are over 70,000 new cases per day."
f000067,228.680,237.320,"Compared to what’s going on in Europe as the New England Medical Journal said, they’re starting from a very low rate."
f000068,237.320,239.200,"We’re starting from a very high rate."
f000069,239.200,246.840,"The expectation is we’ll have another 200,000 Americans dead between now and the end of the year."
f000070,246.840,254.120,"If we just wore these masks, the president’s own advisors have told him, we can save a 100,000 lives."
f000071,254.120,261.520,"And we’re in a circumstance where the president thus far and still has no plan, no comprehensive plan."
f000072,261.520,266.560,"What I would do is make sure we have everyone encouraged to wear a mask all the time."
f000073,266.560,271.560,"I would make sure we move into the direction of rapid testing, investing in rapid testing."
f000074,271.560,282.600,"I would make sure that we set up national standards as to how to open up schools and open up businesses so they can be safe and give them the wherewithal, the financial resources to be able to do that."
f000075,282.600,297.520,"We’re in a situation now where the New England Medical Journal, one of the serious, most serious journals in the whole world said for the first time ever that the way this president has responded to this crisis has been absolutely tragic."
f000076,297.520,300.120,"And so folks, I will take care of this."
f000077,300.120,301.040,"I will end this."
f000078,301.040,302.840,"I will make sure we have a plan."
f000079,302.840,307.200,"President Trump, I’d like to follow up with you and your comments."
f000080,307.200,310.480,"You talked about taking a therapeutic, I assume you’re referencing Regeneron."
f000081,310.480,313.960,"You also said a vaccine will be coming within weeks."
f000082,313.960,315.560,"Is that a guarantee?"
f000083,315.560,318.280,"No, it’s not a guarantee, but it will be by the end of the year."
f000084,318.280,319.840,"But I think it has a good chance."
f000085,319.840,324.320,"There are two companies, I think within a matter of weeks and it will be distributed very quickly."
f000086,324.320,325.960,"Can you tell us which companies?"
f000087,325.960,328.120,"Johnson & Johnson is doing very well."
f000088,328.120,329.600,"Moderna is doing very well."
f000089,329.600,332.880,"Pfizer is doing very well and we have numerous others."
f000090,332.880,337.640,"Then we also have others that we’re working on very closely with other countries, in particular Europe."
f000091,337.640,340.520,"Let me follow up with you and because this is new information."
f000092,340.520,342.960,"You have set a vaccine is coming soon within weeks now."
f000093,342.960,355.040,"Your own officials say, “It could take well into 2021 at the earliest for enough Americans to get vaccinated.” And even then they say, “The country will be wearing masks and distancing into 2022.” Is your timeline realistic?"
f000094,355.040,357.760,"No, I think my timeline is going to be more accurate."
f000095,357.760,367.840,"I don’t know that they’re counting on the military the way I do, but we have our generals lined up, one in particular that’s the head of logistics and this is a very easy distribution for him."
f000096,367.840,368.840,"He’s ready to go."
f000097,368.840,373.400,"As soon as we have the vaccine and we expect to have a 100 million vials."
f000098,373.400,375.800,"As soon as we have the vaccine, he’s ready to go."
f000099,375.800,377.440,"Vice President Biden, your reaction."
f000100,377.440,384.240,"And just 40% of Americans say they would definitely agree to take a coronavirus vaccine if it was approved by the government."
f000101,384.240,388.480,"What steps would you take to give Americans confidence in a vaccine if it were approved?"
f000102,388.480,391.800,"Make sure it’s totally transparent."
f000103,391.800,396.440,"Have the scientists of the world see it, know it, look at it, go through all the processes."
f000104,396.440,401.080,"And by the way, this is the same fellow who told you, “This is going to end by Easter” last time."
